job_id,industry_id,industry_name
3901675170,25,Manufacturing
3901652196,27,Retail
3901652196,25,Manufacturing
3901653717,27,Retail
3898173012,3242,Engineering Services
3898164161,17,Medical Equipment Manufacturing
3898164161,112,"Appliances, Electrical, and Electronics Manufacturing"
3898164161,93,Warehousing and Storage
3898172295,25,Manufacturing
3901655765,51,Civil Engineering
3901655765,48,Construction
3901655765,92,Truck Transportation
3898167227,19,Retail Apparel and Fashion
3900077966,43,Financial Services
3898166910,135,Industrial Machinery Manufacturing
3901689114,104,Staffing and Recruiting
3898162616,43,Financial Services
3898162616,42,Insurance
3898164995,59,Utilities
3898172169,135,Industrial Machinery Manufacturing
3900078373,104,Staffing and Recruiting
3901673430,27,Retail
3900094470,48,Construction
3900096360,48,Construction
3900096408,47,Accounting
3900095407,48,Construction
3900097193,48,Construction
3898163598,43,Financial Services
3898163598,4,Software Development
3900097202,104,Staffing and Recruiting
3900092725,48,Construction
3898175576,87,Freight and Package Transportation
3898179510,14,Hospitals and Health Care
3898171475,27,Retail
3901697588,27,Retail
3898173128,135,Industrial Machinery Manufacturing
3898179501,104,Staffing and Recruiting
3901671202,27,Retail
3900093653,48,Construction
3901681997,75,Government Administration
3900091951,104,Staffing and Recruiting
3900093645,104,Staffing and Recruiting
3900094481,50,Architecture and Planning
3900094479,50,Architecture and Planning
3898172283,1,Defense and Space Manufacturing
3898172283,51,Civil Engineering
3898165001,1359,Retail Health and Personal Care Products
3900096449,42,Insurance
3900081129,27,Retail
3901693850,27,Retail
3901695756,116,"Transportation, Logistics, Supply Chain and Storage"
3900091967,48,Construction
3901697037,32,Restaurants
3900097194,104,Staffing and Recruiting
3900092728,48,Construction
3898166774,25,Manufacturing
3898175329,3242,Engineering Services
3898175329,332,"Oil, Gas, and Mining"
3900098013,104,Staffing and Recruiting
3898162301,10,Legal Services
3898162301,9,Law Practice
3900092738,104,Staffing and Recruiting
3898172168,135,Industrial Machinery Manufacturing
3901692477,32,Restaurants
3898166930,135,Industrial Machinery Manufacturing
3901629440,91,Consumer Services
3901629440,27,Retail
3898175018,1,Defense and Space Manufacturing
3898175018,51,Civil Engineering
3898173794,135,Industrial Machinery Manufacturing
3898168030,139,Mental Health Care
3898168030,13,Medical Practices
3898168030,14,Hospitals and Health Care
3900097209,48,Construction
3901698557,104,Staffing and Recruiting
3898162954,139,Mental Health Care
3898162954,13,Medical Practices
3898162954,14,Hospitals and Health Care
3898172889,53,Motor Vehicle Manufacturing
3900096356,48,Construction
3901693881,104,Staffing and Recruiting
3898172835,67,Primary and Secondary Education
3898172835,1999,Education
3898167926,135,Industrial Machinery Manufacturing
3898170773,91,Consumer Services
3900091953,48,Construction
3900095396,48,Construction
3900091990,48,Construction
3900093754,104,Staffing and Recruiting
3900092735,48,Construction
3898172667,27,Retail
3901619685,80,Advertising Services
3901619685,1862,Marketing Services
3898166035,84,Information Services
3898166035,1594,"Technology, Information and Media"
3898166035,2458,Data Infrastructure and Analytics
3900092742,48,Construction
3901695755,116,"Transportation, Logistics, Supply Chain and Storage"
3901687759,43,Financial Services
3900091958,104,Staffing and Recruiting
3898172388,28,Entertainment Providers
3900093579,69,Education Administration Programs
3898173180,1,Defense and Space Manufacturing
3898171362,135,Industrial Machinery Manufacturing
3900097298,42,Insurance
3900095409,47,Accounting
3900093656,47,Accounting
3900091942,48,Construction
3898157656,12,Biotechnology Research
3898157656,15,Pharmaceutical Manufacturing
3898157946,43,Financial Services
3900091961,104,Staffing and Recruiting
3901670917,42,Insurance
3901670917,43,Financial Services
3901693826,116,"Transportation, Logistics, Supply Chain and Storage"
3900091960,47,Accounting
3898167280,139,Mental Health Care
3898167280,13,Medical Practices
3898167280,14,Hospitals and Health Care
3898172167,135,Industrial Machinery Manufacturing
3898167162,139,Mental Health Care
3898167162,13,Medical Practices
3898167162,14,Hospitals and Health Care
3898163651,96,IT Services and IT Consulting
3898168766,135,Industrial Machinery Manufacturing
3898171693,41,Banking
3900092335,69,Education Administration Programs
3900096365,50,Architecture and Planning
3900096358,48,Construction
3901695810,104,Staffing and Recruiting
3900095397,48,Construction
3901694843,116,"Transportation, Logistics, Supply Chain and Storage"
3900091957,48,Construction
3898163687,96,IT Services and IT Consulting
3901698546,104,Staffing and Recruiting
3900087922,78,Public Safety
3900097217,48,Construction
3898163683,139,Mental Health Care
3898163683,13,Medical Practices
3898163683,14,Hospitals and Health Care
3900094488,47,Accounting
3900098008,48,Construction
3898173144,135,Industrial Machinery Manufacturing
3900095340,69,Education Administration Programs
3900097205,48,Construction
3898168037,19,Retail Apparel and Fashion
3898171357,135,Industrial Machinery Manufacturing
3900095412,47,Accounting
3900094454,48,Construction
3900094453,48,Construction
3898172238,1,Defense and Space Manufacturing
3898172238,51,Civil Engineering
3900097210,48,Construction
3900093638,48,Construction
3900095398,104,Staffing and Recruiting
3900096359,104,Staffing and Recruiting
3901684544,27,Retail
3898166932,135,Industrial Machinery Manufacturing
3901653352,27,Retail
3900094406,69,Education Administration Programs
3901158609,43,Financial Services
3899518609,135,Industrial Machinery Manufacturing
3901161330,43,Financial Services
3902909123,27,Retail
3899523079,14,Hospitals and Health Care
3902915530,25,Manufacturing
3902915530,48,Construction
3902906491,27,Retail
3902904721,27,Retail
3901170361,48,Construction
3902908345,27,Retail
3902913485,14,Hospitals and Health Care
3899523492,42,Insurance
3902907417,27,Retail
3899521961,104,Staffing and Recruiting
3899521961,8,Telecommunications
3901164533,14,Hospitals and Health Care
3902903874,27,Retail
3902930945,10,Legal Services
3902930945,9,Law Practice
3901167354,11,Business Consulting and Services
3902909101,27,Retail
3901165899,41,Banking
3901165899,43,Financial Services
3901165618,11,Business Consulting and Services
3902939002,96,IT Services and IT Consulting
3899528197,104,Staffing and Recruiting
3902932873,96,IT Services and IT Consulting
3902935407,96,IT Services and IT Consulting
3899537152,47,Accounting
3899533274,87,Freight and Package Transportation
3899531624,106,Venture Capital and Private Equity Principals
3899531624,98,Public Relations and Communications Services
3899531624,47,Accounting
3902918888,53,Motor Vehicle Manufacturing
3899534747,14,Hospitals and Health Care
3902934177,119,Wireless Services
3902934177,96,IT Services and IT Consulting
3902934177,8,Telecommunications
3902938033,96,IT Services and IT Consulting
3901179083,43,Financial Services
3901179083,47,Accounting
3901172332,78,Public Safety
3902947328,96,IT Services and IT Consulting
3902934490,96,IT Services and IT Consulting
3902931222,10,Legal Services
3902931222,9,Law Practice
3902948186,96,IT Services and IT Consulting
3902942779,96,IT Services and IT Consulting
3902944540,96,IT Services and IT Consulting
3899512792,2142,Sports Teams and Clubs
3899524514,1862,Marketing Services
3902946378,96,IT Services and IT Consulting
3901181388,137,Human Resources Services
3901181388,100,Non-profit Organizations
3899541569,43,Financial Services
3899545149,48,Construction
3899544271,3242,Engineering Services
3902921808,43,Financial Services
3899519776,9,Law Practice
3899519776,10,Legal Services
3899519776,120,Alternative Dispute Resolution
3901178175,10,Legal Services
3902952624,104,Staffing and Recruiting
3902937182,96,IT Services and IT Consulting
3899521904,14,Hospitals and Health Care
3899523417,14,Hospitals and Health Care
3902933360,10,Legal Services
3902933360,9,Law Practice
3902937193,96,IT Services and IT Consulting
3901167738,78,Public Safety
3899540379,48,Construction
3899540379,112,"Appliances, Electrical, and Electronics Manufacturing"
3899540379,1916,Office Administration
3902932469,10,Legal Services
3902932469,9,Law Practice
3902928900,119,Wireless Services
3902928900,96,IT Services and IT Consulting
3902928900,8,Telecommunications
3899526551,104,Staffing and Recruiting
3899540098,9,Law Practice
3899540098,3065,Courts of Law
3899540098,11,Business Consulting and Services
3899538987,42,Insurance
3899526144,96,IT Services and IT Consulting
3899526144,43,Financial Services
3899526144,41,Banking
3901174718,53,Motor Vehicle Manufacturing
3901179089,10,Legal Services
3902933705,96,IT Services and IT Consulting
3899536261,116,"Transportation, Logistics, Supply Chain and Storage"
3902929848,119,Wireless Services
3902929848,96,IT Services and IT Consulting
3902929848,8,Telecommunications
3902927637,75,Government Administration
3899536161,41,Banking
3901175503,48,Construction
3902947329,96,IT Services and IT Consulting
3901180044,53,Motor Vehicle Manufacturing
3902951757,10,Legal Services
3902951757,9,Law Practice
3901178177,53,Motor Vehicle Manufacturing
3902931813,10,Legal Services
3902931813,9,Law Practice
3899543202,104,Staffing and Recruiting
3902938029,96,IT Services and IT Consulting
3902945527,96,IT Services and IT Consulting
3899537017,41,Banking
3902936206,96,IT Services and IT Consulting
3902937190,96,IT Services and IT Consulting
3899536406,47,Accounting
3899536406,106,Venture Capital and Private Equity Principals
3899536406,11,Business Consulting and Services
3901180017,48,Construction
3899528968,87,Freight and Package Transportation
3902943718,96,IT Services and IT Consulting
3902934492,96,IT Services and IT Consulting
3899529730,32,Restaurants
3899534233,87,Freight and Package Transportation
3899530779,41,Banking
3899528096,27,Retail
3901173693,48,Construction
3899523776,43,Financial Services
3901169567,14,Hospitals and Health Care
3902938030,96,IT Services and IT Consulting
3902917401,23,Food and Beverage Manufacturing
3902948187,96,IT Services and IT Consulting
3902943119,25,Manufacturing
3899536254,47,Accounting
3899522809,1359,Retail Health and Personal Care Products
3899522809,14,Hospitals and Health Care
3899529230,47,Accounting
3899529230,43,Financial Services
3899544217,86,Environmental Services
3902942778,96,IT Services and IT Consulting
3902945528,96,IT Services and IT Consulting
3899538408,98,Public Relations and Communications Services
3899538408,47,Accounting
3899538408,106,Venture Capital and Private Equity Principals
3903183872,57,Oil and Gas
3902735171,69,Education Administration Programs
3902731525,69,Education Administration Programs
3900938801,87,Freight and Package Transportation
3900943210,87,Freight and Package Transportation
3900940703,87,Freight and Package Transportation
3902730973,32,Restaurants
3900938799,87,Freight and Package Transportation
3902736337,27,Retail
3900945302,96,IT Services and IT Consulting
3900945302,2458,Data Infrastructure and Analytics
3900945302,3106,IT System Data Services
3900943197,87,Freight and Package Transportation
3902739209,41,Banking
3902730647,32,Restaurants
3900952038,43,Financial Services
3900952038,104,Staffing and Recruiting
3900943204,87,Freight and Package Transportation
3902737100,27,Retail
3904362359,14,Hospitals and Health Care
3900953572,332,"Oil, Gas, and Mining"
3900953572,57,Oil and Gas
3904362412,43,Financial Services
3904362412,46,Investment Management
3904362412,41,Banking
3900951315,43,Financial Services
3900954305,7,Semiconductor Manufacturing
3904360912,27,Retail
3900951313,43,Financial Services
3904362392,43,Financial Services
3904362392,46,Investment Management
3904362392,41,Banking
3900947351,104,Staffing and Recruiting
3904363794,104,Staffing and Recruiting
3904362549,16,Veterinary Services
3904368442,25,Manufacturing
3904366060,43,Financial Services
3904366060,46,Investment Management
3904366060,41,Banking
3904365376,8,Telecommunications
3902744936,14,Hospitals and Health Care
3900957671,27,Retail
3904360966,43,Financial Services
3904360966,46,Investment Management
3904360966,41,Banking
3904364422,8,Telecommunications
3900966025,96,IT Services and IT Consulting
3904366057,43,Financial Services
3904366057,46,Investment Management
3904366057,41,Banking
3900961007,1,Defense and Space Manufacturing
3900947834,43,Financial Services
3904380799,11,Business Consulting and Services
3902743959,124,Wellness and Fitness Services
3902743959,14,Hospitals and Health Care
3902756131,4,Software Development
3902756131,96,IT Services and IT Consulting
3902756131,11,Business Consulting and Services
3904383944,27,Retail
